1629978090,8,1,1400,432.14,32,1368,175,0
1629978091,8,1,2136,393.77,1140,996,267,0
1629978092,8,1,2168,341.87,1124,1044,271,0
1629978093,8,1,2104,324.14,1147,957,263,0
1629978094,8,1,2160,316.15,1116,1044,270,0
1629978095,8,1,2104,313.16,1102,1002,263,0
1629978096,8,1,2152,311.85,1164,988,269,0
1629978097,8,1,2104,312.22,1118,986,263,0
1629978099,8,1,4744,311.68,2624,2120,593,0
1629978100,8,1,2128,311.32,1154,974,266,0
1629978101,8,1,2128,312.94,1171,957,266,0
1629978550,8,1,1808,607.63,322,1486,226,0
1629978551,8,1,2136,404.67,1264,872,267,0
1629978552,8,1,2136,345.02,1262,874,267,0
1629978553,8,1,2128,326.90,1161,967,266,0
1629978554,8,1,2128,317.52,834,1294,266,0
1629978555,8,1,184,316.00,19,165,23,0
1629978556,0,1,0,0.00,0,0,0,0
