1629978549965024,18.500,28.500,0,0,1023,0
1629978549965142,18.500,28.500,0,0,1023,0
1629978549965151,18.500,28.500,0,0,1023,0
1629978549965156,18.500,28.500,0,0,1023,0
1629978549965160,18.500,28.500,0,0,1023,0
1629978549965164,18.500,28.500,0,0,1023,0
1629978549965171,18.500,28.500,0,0,1023,0
1629978549965175,18.500,28.500,0,0,1023,0
1629978549965179,18.500,28.500,0,0,449,0
1629978549965183,18.500,28.500,0,0,449,0
1629978549965187,18.500,28.500,0,0,449,0
1629978549965191,18.500,28.500,0,0,449,0
1629978549965195,18.500,28.500,0,0,449,0
1629978549965199,18.500,28.500,0,0,449,0
1629978549965203,18.500,28.500,0,0,449,0
1629978549965209,18.500,28.500,0,0,449,0
1629978549965213,18.500,28.500,0,0,449,0
1629978549965217,18.500,28.500,0,0,449,0
1629978549965221,18.500,28.500,0,0,449,0
1629978549965225,18.500,28.500,0,0,449,0
1629978549965229,18.500,28.500,0,0,449,0
1629978549965233,18.500,28.500,0,0,449,0
1629978549965237,18.500,28.500,0,0,449,0
1629978549965241,18.500,28.500,0,0,449,0
1629978549965245,18.500,28.500,0,0,449,0
1629978549965249,18.500,28.500,0,0,449,0
1629978549965253,18.500,28.500,0,0,449,0
1629978549965257,18.500,28.500,0,0,449,0
1629978549965261,18.500,28.500,0,0,449,0
1629978549965265,18.500,28.500,0,0,449,0
1629978549965269,18.500,28.500,0,0,449,0
1629978549965273,18.500,28.500,0,0,449,0
1629978549965277,18.500,28.500,0,0,1023,0
1629978549965281,18.500,28.500,0,0,1023,0
1629978549965285,18.500,28.500,0,0,1023,0
1629978549965290,18.500,28.500,0,0,1023,0
1629978549965294,18.500,28.500,0,0,1023,0
1629978549965298,18.500,28.500,0,0,1023,0
1629978549965302,18.500,28.500,0,0,1023,0
1629978549965306,18.500,28.500,0,0,1023,0
1629978549965311,18.500,28.500,0,0,1023,0
1629978549965315,18.500,28.500,0,0,1023,0
1629978549965319,18.500,28.500,0,0,1023,0
1629978549965323,18.500,28.500,0,0,1023,0
1629978549965327,18.500,28.500,0,0,1023,0
1629978549965330,18.500,28.500,0,0,1023,0
1629978549965335,18.500,28.500,0,0,1023,0
1629978549965339,18.500,28.500,0,0,1023,0
1629978549965343,18.500,28.500,0,0,1023,0
1629978549965347,18.500,28.500,0,0,1023,0
1629978549965350,18.500,28.500,0,0,1023,0
1629978549965354,18.500,28.500,0,0,1023,0
1629978549965358,18.500,28.500,0,0,1023,0
1629978549965362,18.500,28.500,0,0,1023,0
1629978549965366,18.500,28.500,0,0,1023,0
1629978549965370,18.500,28.500,0,0,1023,0
1629978549965374,18.500,28.500,0,0,1023,0
1629978549965378,18.500,28.500,0,0,1023,0
1629978549965382,18.500,28.500,0,0,1023,0
1629978549965386,18.500,28.500,0,0,1023,0
1629978549965390,18.500,28.500,0,0,1023,0
1629978549965394,18.500,28.500,0,0,1023,0
1629978549965398,18.500,28.500,0,0,1023,0
1629978549965402,18.500,28.500,0,0,1023,0
1629978549965406,18.500,28.500,0,0,1023,0
1629978549965410,18.500,28.500,0,0,1023,0
1629978549965414,18.500,28.500,0,0,1023,0
1629978549965418,18.500,28.500,0,0,1023,0
1629978549965422,18.500,28.500,0,0,1023,0
1629978549965426,18.500,28.500,0,0,1023,0
1629978549965430,18.500,28.500,0,0,1023,0
1629978549965434,18.500,28.500,0,0,1023,0
1629978549965438,18.500,28.500,0,0,1023,0
1629978549965441,18.500,28.500,0,0,1023,0
1629978549965445,18.500,28.500,0,0,1023,0
1629978549965449,18.500,28.500,0,0,1023,0
1629978549965453,18.500,28.500,0,0,1023,0
1629978549965457,18.500,28.500,0,0,1023,0
1629978549965461,18.500,28.500,0,0,1023,0
1629978549965465,18.500,28.500,0,0,1023,0
1629978549965469,18.500,28.500,0,0,1023,0
1629978549965473,18.500,28.500,0,0,1023,0
1629978549965477,18.500,28.500,0,0,1023,0
1629978549965480,18.500,28.500,0,0,1023,0
1629978549965484,18.500,28.500,0,0,1023,0
1629978549965488,18.500,28.500,0,0,1023,0
1629978549965492,18.500,28.500,0,0,1023,0
1629978549965496,18.500,28.500,0,0,1023,0
1629978549965500,18.500,28.500,0,0,1023,0
1629978549965504,18.500,28.500,0,0,1023,0
1629978549965508,18.500,28.500,0,0,1023,0
1629978549965512,18.500,28.500,0,0,1023,0
1629978549965516,18.500,28.500,0,0,1023,0
1629978549965520,18.500,28.500,0,0,1023,0
1629978549965523,18.500,28.500,0,0,1023,0
1629978549965527,18.500,28.500,0,0,1023,0
1629978549965531,18.500,28.500,0,0,1023,0
1629978549965535,18.500,28.500,0,0,1023,0
1629978549965539,18.500,28.500,0,0,1023,0
1629978549965780,18.500,28.500,0,0,1023,0
1629978549965788,18.500,28.500,0,0,1023,0
1629978549965792,18.500,28.500,0,0,1023,0
1629978549965797,18.500,28.500,0,0,1023,0
1629978549965801,18.500,28.500,0,0,1023,0
1629978549965805,18.500,28.500,0,0,1023,0
1629978549965810,18.500,28.500,0,0,1023,0
1629978549965814,18.500,28.500,0,0,1023,0
1629978549965818,18.500,28.500,0,0,1023,0
1629978549965822,18.500,28.500,0,0,1023,0
1629978549965826,18.500,28.500,0,0,1023,0
1629978549965831,18.500,28.500,0,0,1023,0
1629978549965835,18.500,28.500,0,0,1023,0
1629978549965839,18.500,28.500,0,0,1023,0
1629978549965843,18.500,28.500,0,0,1023,0
1629978549965847,18.500,28.500,0,0,1023,0
1629978549965851,18.500,28.500,0,0,1023,0
1629978549965854,18.500,28.500,0,0,1023,0
1629978549965858,18.500,28.500,0,0,1023,0
1629978549965862,18.500,28.500,0,0,1023,0
1629978549965866,18.500,28.500,0,0,1023,0
1629978549965870,18.500,28.500,0,0,1023,0
1629978549965874,18.500,28.500,0,0,1023,0
1629978549965880,18.500,28.500,0,0,1023,0
1629978549965884,18.500,28.500,0,0,1023,0
1629978549965888,18.500,28.500,0,0,1023,0
1629978549965892,18.500,28.500,0,0,1023,0
1629978549965896,18.500,28.500,0,0,1023,0
1629978549965900,18.500,28.500,0,0,1023,0
1629978549965903,18.500,28.500,0,0,1023,0
1629978549965907,18.500,28.500,0,0,1023,0
1629978549965911,18.500,28.500,0,0,1023,0
1629978549965915,18.500,28.500,0,0,1023,0
1629978549965919,18.500,28.500,0,0,1023,0
1629978549965923,18.500,28.500,0,0,1023,0
1629978549965927,18.500,28.500,0,0,1023,0
1629978549965931,18.500,28.500,0,0,1023,0
1629978549965935,18.500,28.500,0,0,1023,0
1629978549965939,18.500,28.500,0,0,1023,0
1629978549965943,18.500,28.500,0,0,1023,0
1629978549965947,18.500,28.500,0,0,1023,0
1629978549965951,18.500,28.500,0,0,1023,0
1629978549965954,18.500,28.500,0,0,1023,0
1629978549965959,18.500,28.500,0,0,1023,0
1629978549965963,18.500,28.500,0,0,1023,0
1629978549965967,18.500,28.500,0,0,1023,0
1629978549965970,18.500,28.500,0,0,1023,0
1629978549965974,18.500,28.500,0,0,1023,0
1629978549965978,18.500,28.500,0,0,1023,0
1629978549965983,18.500,28.500,0,0,1023,0
1629978549965986,18.500,28.500,0,0,1023,0
1629978549965990,18.500,28.500,0,0,1023,0
1629978549965994,18.500,28.500,0,0,1023,0
1629978549965998,18.500,28.500,0,0,1023,0
1629978549966002,18.500,28.500,0,0,1023,0
1629978549966006,18.500,28.500,0,0,1023,0
1629978549966010,18.500,28.500,0,0,1023,0
1629978549966014,18.500,28.500,0,0,1023,0
1629978549966018,18.500,28.500,0,0,1023,0
1629978549966021,18.500,28.500,0,0,1023,0
1629978549966026,18.500,28.500,0,0,1023,0
1629978549966029,18.500,28.500,0,0,1023,0
1629978549966033,18.500,28.500,0,0,1023,0
1629978549966038,18.500,28.500,0,0,1023,0
1629978549966042,18.500,28.500,0,0,1023,0
1629978549966046,18.500,28.500,0,0,1023,0
1629978549966050,18.500,28.500,0,0,1023,0
1629978549966054,18.500,28.500,0,0,1023,0
1629978549966058,18.500,28.500,0,0,1023,0
1629978549966063,18.500,28.500,0,0,1023,0
1629978549966067,18.500,28.500,0,0,1023,0
1629978549966071,18.500,28.500,0,0,1023,0
1629978549966075,18.500,28.500,0,0,1023,0
1629978549966079,18.500,28.500,0,0,1023,0
1629978549966083,18.500,28.500,0,0,1023,0
1629978549966087,18.500,28.500,0,0,1023,0
1629978549966090,18.500,28.500,0,0,1023,0
1629978549966095,18.500,28.500,0,0,1023,0
1629978549966099,18.500,28.500,0,0,1023,0
1629978549966102,18.500,28.500,0,0,1023,0
1629978549966106,18.500,28.500,0,0,1023,0
1629978549966110,18.500,28.500,0,0,1023,0
1629978549966114,18.500,28.500,0,0,1023,0
1629978549966118,18.500,28.500,0,0,1023,0
1629978549966122,18.500,28.500,0,0,1023,0
1629978549966126,18.500,28.500,0,0,1023,0
1629978549966130,18.500,28.500,0,0,1023,0
1629978549966134,18.500,28.500,0,0,1023,0
1629978549966138,18.500,28.500,0,0,1023,0
1629978549966142,18.500,28.500,0,0,1023,0
1629978549966146,18.500,28.500,0,0,1023,0
1629978549966149,18.500,28.500,0,0,1023,0
1629978549966153,18.500,28.500,0,0,1023,0
1629978549966157,18.500,28.500,0,0,1023,0
1629978549966161,18.500,28.500,0,0,1023,0
1629978549966165,18.500,28.500,0,0,1023,0
1629978549966169,18.500,28.500,0,0,1023,0
1629978549966311,18.500,28.500,0,0,1023,0
1629978549966321,18.500,28.500,0,0,1023,0
1629978549966326,18.500,28.500,0,0,1023,0
1629978549966330,18.500,28.500,0,0,1023,0
1629978549966334,18.500,28.500,0,0,1023,0
1629978549966339,18.500,28.500,0,0,1023,0
1629978549966343,18.500,28.500,0,0,1023,0
1629978549966347,18.500,28.500,0,0,1023,0
1629978549966351,18.500,28.500,0,0,1023,0
1629978549966355,18.500,28.500,0,0,1023,0
1629978549966359,18.500,28.500,0,0,1023,0
1629978549966363,18.500,28.500,0,0,1023,0
1629978549966368,18.500,28.500,0,0,1023,0
1629978549966371,18.500,28.500,0,0,1023,0
1629978549966376,18.500,28.500,0,0,1023,0
1629978549966380,18.500,28.500,0,0,1023,0
1629978549966383,18.500,28.500,0,0,1023,0
1629978549966388,18.500,28.500,0,0,1023,0
1629978549966392,18.500,28.500,0,0,1023,0
1629978549966396,18.500,28.500,0,0,1023,0
1629978549966400,18.500,28.500,0,0,1023,0
1629978549966404,18.500,28.500,0,0,1023,0
1629978549966408,18.500,28.500,0,0,1023,0
1629978549966411,18.500,28.500,0,0,1023,0
1629978549966415,18.500,28.500,0,0,1023,0
1629978549966419,18.500,28.500,0,0,1023,0
1629978549966423,18.500,28.500,0,0,1023,0
1629978549966427,18.500,28.500,0,0,1023,0
1629978549966431,18.500,28.500,0,0,1023,0
1629978549966435,18.500,28.500,0,0,1023,0
1629978549966439,18.500,28.500,0,0,1023,0
1629978549966443,18.500,28.500,0,0,1023,0
1629978549966447,18.500,28.500,0,0,1023,0
1629978549966452,18.500,28.500,0,0,1023,0
1629978549966456,18.500,28.500,0,0,1023,0
1629978549966460,18.500,28.500,0,0,1023,0
1629978549966464,18.500,28.500,0,0,1023,0
1629978549966468,18.500,28.500,0,0,1023,0
1629978549966473,18.500,28.500,0,0,1023,0
1629978549966477,18.500,28.500,0,0,1023,0
1629978549966480,18.500,28.500,0,0,1023,0
1629978549966485,18.500,28.500,0,0,1023,0
1629978549966489,18.500,28.500,0,0,1023,0
1629978549966493,18.500,28.500,0,0,1023,0
1629978549966497,18.500,28.500,0,0,1023,0
1629978549966501,18.500,28.500,0,0,1023,0
1629978549966505,18.500,28.500,0,0,1023,0
1629978549966509,18.500,28.500,0,0,1023,0
1629978549966513,18.500,28.500,0,0,1023,0
1629978549966517,18.500,28.500,0,0,1023,0
1629978549966521,18.500,28.500,0,0,1023,0
1629978549966525,18.500,28.500,0,0,1023,0
1629978549966529,18.500,28.500,0,0,1023,0
