1628236817431650,114.219,124.219,0,0,339,0
1628236817431904,113.281,123.281,0,0,339,0
1628236817432736,112.344,122.344,0,0,339,0
1628236817432845,111.406,121.406,0,0,339,0
1628236817432946,110.469,120.469,0,0,339,0
1628236817433051,109.818,119.531,3579,1,339,2
1628236817433175,108.882,118.594,3563,1,339,2
1628236817433270,107.656,117.656,0,0,339,0
1628236817433368,107.065,116.719,2968,1,339,0
1628236817433477,106.078,115.783,3488,1,339,2
1628236817433568,104.848,114.848,0,0,339,0
1628236817433670,104.244,113.913,3106,1,339,1
1628236817433790,102.978,112.978,0,0,339,0
1628236817433898,102.042,112.042,0,0,339,0
1628236817433993,101.107,111.107,0,0,339,0
1628236817434120,100.901,108.297,394,1,339,2
1628236817434164,100.172,110.172,0,0,339,0
1628236817434200,99.983,107.359,391,1,339,2
1628236817434227,99.234,109.234,0,0,339,0
1628236817434255,99.059,106.422,389,1,339,3
1628236817434282,98.122,105.484,389,1,339,3
1628236817434320,97.171,104.547,391,1,339,2
1628236817434347,96.220,103.609,393,1,339,2
1628236817434374,95.269,102.672,395,1,339,2
1628236817434401,94.319,101.734,397,1,340,2
1628236817434436,93.366,100.788,398,1,340,3
1628236817434462,92.413,99.842,399,1,340,3
1628236817434489,91.447,98.895,402,1,340,34
1628236817434517,90.501,97.949,402,1,340,35
1628236817434553,89.548,97.002,403,1,340,34
1628236817434580,88.596,96.056,404,1,340,35
1628236817434607,87.643,95.109,405,1,340,35
1628236817434633,86.705,94.172,405,1,340,36
1628236817434693,85.764,93.237,406,1,340,35
1628236817434718,84.822,92.301,407,1,340,35
1628236817434743,83.887,91.366,407,1,340,35
1628236817434776,82.952,90.431,407,1,340,34
1628236817434803,82.017,89.496,407,1,340,34
1628236817434829,81.088,88.560,406,1,340,2
1628236817434854,80.146,87.625,407,1,340,2
1628236817434883,79.209,86.688,407,1,340,2
1628236817434911,78.277,85.750,406,1,340,2
1628236817434936,77.340,84.813,406,1,340,2
1628236817434961,76.409,83.875,405,1,340,2
1628236817435000,75.484,82.938,403,1,340,2
1628236817435025,74.534,82.000,405,1,340,2
1628236817435051,73.584,81.063,407,1,340,2
1628236817435076,70.125,80.125,0,0,340,0
1628236817435103,69.188,79.188,0,0,340,0
1628236817435135,68.199,78.199,0,0,340,0
1628236817435160,67.210,77.210,0,0,340,0
1628236817435186,66.221,76.221,0,0,340,0
1628236817435212,65.511,75.232,3686,1,340,0
1628236817617333,114.813,124.813,0,0,331,0
1628236817617746,113.875,123.875,0,0,331,0
1628236817619421,112.938,122.938,0,0,331,0
1628236817619673,112.000,122.000,0,0,331,0
1628236817619909,111.063,121.063,0,0,331,0
1628236817620164,110.411,120.125,3593,1,331,3
1628236817620416,109.490,119.203,3573,1,331,2
1628236817620683,108.574,118.283,3540,1,331,0
1628236817620933,107.736,117.364,2760,1,331,0
1628236817621208,106.776,116.444,3090,1,331,0
1628236817621525,105.818,115.525,3503,1,331,0
1628236817621781,104.605,114.605,0,0,331,0
1628236817622055,104.019,113.685,3077,1,331,0
1628236817622359,102.766,112.766,0,0,331,0
1628236817622792,101.844,111.844,0,0,331,0
1628236817623204,100.924,110.924,0,0,331,0
1628236817623519,100.769,108.165,394,1,331,2
1628236817623770,100.004,110.004,0,0,331,0
1628236817624014,99.863,107.246,392,1,331,2
1628236817624267,99.085,109.085,0,0,331,0
1628236817624503,98.957,106.326,390,1,331,2
1628236817624748,98.037,105.406,390,1,331,3
1628236817624920,97.108,104.484,391,1,332,2
1628236817625125,96.155,103.551,394,1,332,3
1628236817625254,95.216,102.618,395,1,332,2
1628236817625402,94.270,101.685,397,1,332,2
1628236817625539,93.337,100.752,397,1,332,2
1628236817625670,92.384,99.819,400,1,332,2
1628236817625709,91.439,98.886,402,1,332,34
1628236817625736,90.506,97.953,402,1,332,35
1628236817625861,89.577,97.031,403,1,332,34
1628236817625970,88.651,96.112,404,1,332,34
1628236817626110,87.725,95.192,405,1,332,34
1628236817626240,86.806,94.272,405,1,332,36
1628236817626377,85.880,93.353,406,1,332,35
1628236817626531,84.954,92.433,407,1,332,35
1628236817626663,84.034,91.513,407,1,332,35
1628236817626702,83.115,90.594,407,1,332,34
1628236817626737,82.193,89.672,407,1,332,34
1628236817626864,81.273,88.752,407,1,332,2
1628236817626903,80.354,87.833,407,1,332,2
1628236817626930,79.440,86.913,406,1,332,2
1628236817626958,78.521,85.993,406,1,332,2
1628236817626985,77.601,85.074,406,1,332,2
1628236817627011,76.694,84.154,404,1,332,2
1628236817627038,75.787,83.234,402,1,332,3
1628236817627064,74.852,82.313,404,1,332,2
1628236817627091,73.856,81.335,407,1,332,2
1628236817627118,72.848,80.357,412,1,332,2
1628236817627144,69.668,79.379,3562,1,332,0
1628236817627171,68.402,78.402,0,0,332,0
1628236817627198,67.424,77.424,0,0,332,0
1628236817627225,66.446,76.446,0,0,332,0
1628236817627251,65.469,75.469,0,0,332,0
1628236817818072,114.587,124.587,0,0,325,0
1628236817818272,113.654,123.654,0,0,325,0
1628236817818332,112.721,122.721,0,0,325,0
1628236817818989,111.788,121.788,0,0,325,0
1628236817819219,110.855,120.855,0,0,325,0
1628236817819351,110.208,119.922,3583,1,325,3
1628236817819390,109.288,119.000,3569,1,325,2
1628236817819442,108.463,118.087,2728,1,325,1
1628236817819469,107.534,117.174,2853,1,325,0
1628236817819496,106.584,116.261,3176,1,325,0
1628236817819611,105.639,115.348,3530,1,325,0
1628236817819718,104.435,114.435,0,0,325,0
1628236817819751,103.859,113.522,3048,1,325,0
1628236817819899,102.609,112.609,0,0,325,0
1628236817819940,101.703,111.703,0,0,325,0
1628236817819973,100.788,110.788,0,0,325,0
1628236817820001,100.647,108.042,394,1,325,2
1628236817820028,99.873,109.873,0,0,325,0
1628236817820055,99.751,107.127,391,1,325,2
1628236817820082,98.958,108.958,0,0,325,0
1628236817820108,98.850,106.212,389,1,325,2
1628236817820135,97.934,105.297,389,1,325,2
1628236817820161,97.008,104.391,392,1,325,3
1628236817820187,96.075,103.471,394,1,325,2
1628236817820214,95.155,102.551,394,1,325,2
1628236817820275,94.216,101.632,397,1,325,2
1628236817820341,93.297,100.712,397,1,325,2
1628236817820403,92.358,99.792,400,1,325,2
1628236817820470,91.425,98.873,402,1,325,34
1628236817820530,90.506,97.953,402,1,325,35
1628236817820593,89.577,97.031,403,1,325,34
1628236817820652,88.658,96.118,404,1,325,35
1628236817820714,87.739,95.205,405,1,325,34
1628236817820819,86.826,94.292,405,1,325,36
1628236817820927,85.907,93.379,406,1,325,35
1628236817820954,84.988,92.467,407,1,325,35
1628236817821064,84.075,91.554,407,1,325,35
1628236817821129,83.162,90.641,407,1,325,34
1628236817821197,82.240,89.719,407,1,325,34
1628236817821263,81.325,88.804,407,1,325,2
1628236817821327,80.409,87.888,407,1,325,2
1628236817821388,79.500,86.973,406,1,325,2
1628236817821456,78.585,86.058,406,1,325,2
1628236817821482,77.670,85.143,406,1,325,2
1628236817821507,76.767,84.228,404,1,325,2
1628236817821535,75.859,83.313,403,1,325,3
1628236817821561,74.946,82.406,404,1,325,2
1628236817821587,73.963,81.435,406,1,325,2
1628236817821613,72.961,80.464,411,1,325,2
1628236817821640,69.493,79.493,0,0,325,0
1628236817821666,68.522,78.522,0,0,325,0
1628236817821692,67.551,77.551,0,0,325,0
1628236817821718,66.580,76.580,0,0,325,0
1628236817821744,65.609,75.609,0,0,325,0
1628236818004504,114.609,124.609,0,0,321,0
1628236818005082,113.683,123.683,0,0,321,0
1628236818008097,112.757,122.757,0,0,321,0
1628236818008566,111.830,121.830,0,0,321,0
1628236818008808,110.904,120.904,0,0,321,0
1628236818009092,110.264,119.978,3585,1,321,3
1628236818009342,109.339,119.051,3570,1,321,2
1628236818009580,108.501,118.125,2728,1,321,1
1628236818009831,107.578,117.219,2855,1,321,0
1628236818010070,106.632,116.308,3171,1,321,0
1628236818010336,105.688,115.397,3528,1,321,0
1628236818010586,104.487,114.487,0,0,321,0
1628236818010836,103.911,113.576,3063,1,321,0
1628236818011100,102.665,112.665,0,0,321,0
1628236818011341,101.754,111.754,0,0,321,0
1628236818011575,100.844,110.844,0,0,321,0
1628236818011812,99.938,109.938,0,0,321,0
1628236818012043,99.829,107.205,391,1,321,2
1628236818012286,99.027,109.027,0,0,321,0
1628236818012521,98.932,106.295,389,1,321,3
1628236818012760,98.116,108.116,0,0,321,0
1628236818013042,98.021,105.384,389,1,321,3
1628236818013199,97.091,104.473,392,1,321,2
1628236818013512,96.173,103.563,393,1,321,2
1628236818013800,95.254,102.656,395,1,321,2
1628236818014097,94.334,101.743,396,1,321,2
1628236818014366,93.408,100.830,398,1,321,2
1628236818014640,92.483,99.917,400,1,321,2
1628236818014897,91.563,99.004,401,1,321,33
1628236818015155,90.644,98.092,402,1,321,35
1628236818015507,89.725,97.179,403,1,321,34
1628236818015834,88.805,96.266,404,1,321,35
1628236818016159,87.877,95.344,405,1,321,34
1628236818016392,86.967,94.433,405,1,321,36
1628236818016545,86.050,93.522,406,1,321,35
1628236818016703,85.139,92.612,406,1,321,35
1628236818016886,84.222,91.701,407,1,321,34
1628236818016986,83.311,90.790,407,1,321,34
1628236818017084,82.401,89.879,407,1,321,34
1628236818017119,81.484,88.969,408,1,321,2
1628236818017145,80.574,88.047,406,1,321,2
1628236818017210,79.663,87.136,406,1,321,2
1628236818017241,78.759,86.225,405,1,321,2
1628236818017267,77.848,85.315,405,1,321,2
1628236818017333,76.938,84.404,405,1,321,2
1628236818017357,76.033,83.493,404,1,321,2
1628236818017382,75.122,82.583,404,1,321,2
1628236818017406,74.199,81.672,406,1,321,2
1628236818017431,73.259,80.750,409,1,321,2
1628236818017455,69.783,79.783,0,0,321,0
1628236818017480,68.817,78.817,0,0,321,0
1628236818017504,67.850,77.850,0,0,321,0
1628236818017529,66.884,76.884,0,0,321,0
1628236818017553,65.917,75.917,0,0,321,0
1628236818191703,114.109,124.109,0,0,318,0
1628236818192096,113.203,123.203,0,0,319,0
1628236818193213,112.286,122.286,0,0,319,0
1628236818193550,111.368,121.368,0,0,319,0
1628236818193720,110.451,120.451,0,0,319,0
1628236818193852,109.821,119.533,3577,1,319,2
1628236818194110,108.904,118.616,3563,1,319,2
1628236818194356,107.699,117.699,0,0,319,0
1628236818194591,107.129,116.781,2954,1,319,0
1628236818194788,106.153,115.859,3492,1,319,2
1628236818195075,104.942,114.942,0,0,319,0
1628236818195341,104.355,114.025,3109,1,319,0
1628236818195599,103.107,113.107,0,0,319,0
1628236818195850,102.190,112.190,0,0,319,0
1628236818196102,101.272,111.272,0,0,319,0
1628236818196401,100.355,110.355,0,0,319,0
1628236818196623,100.222,107.598,391,1,319,2
1628236818196923,99.438,109.438,0,0,319,0
1628236818197185,99.312,106.681,390,1,319,2
1628236818197468,98.516,108.516,0,0,319,0
1628236818197796,98.408,105.763,388,1,319,3
1628236818198042,97.470,104.846,391,1,319,2
1628236818198266,96.539,103.929,393,1,319,3
1628236818198476,95.609,103.011,395,1,319,2
1628236818198661,94.678,102.094,397,1,319,2
1628236818198852,93.750,101.172,398,1,319,2
1628236818199053,92.830,100.252,398,1,319,2
1628236818199243,91.872,99.333,404,1,319,4
1628236818199446,90.965,98.413,402,1,319,35
1628236818199637,90.039,97.493,403,1,319,34
1628236818199836,89.113,96.574,404,1,319,34
1628236818200040,88.194,95.654,404,1,319,35
1628236818200234,87.268,94.734,405,1,319,35
1628236818200443,86.340,93.813,406,1,319,33
1628236818200634,85.420,92.893,406,1,319,35
1628236818200851,84.500,91.973,406,1,319,35
1628236818201021,83.575,91.054,407,1,319,35
1628236818201195,82.655,90.134,407,1,319,34
1628236818201376,81.748,89.214,405,1,319,18
1628236818201534,80.816,88.295,407,1,319,2
1628236818201696,79.902,87.375,406,1,319,2
1628236818201870,78.980,86.453,406,1,319,2
1628236818202038,78.061,85.533,406,1,319,2
1628236818202209,77.147,84.614,405,1,319,2
1628236818202371,76.221,83.694,406,1,319,2
1628236818202535,75.321,82.775,403,1,319,2
1628236818202710,74.382,81.855,406,1,319,2
1628236818202872,73.450,80.935,408,1,319,2
1628236818203043,70.016,80.016,0,0,319,0
1628236818203217,69.094,79.094,0,0,319,0
1628236818203286,68.129,78.129,0,0,319,0
1628236818203333,67.165,77.165,0,0,319,0
1628236818203381,66.201,76.201,0,0,319,0
1628236818203427,65.237,75.237,0,0,319,0
1628236818375440,114.324,124.324,0,0,318,0
1628236818376013,113.388,123.388,0,0,318,0
1628236818377114,112.453,122.453,0,0,318,0
1628236818377353,111.547,121.547,0,0,318,0
1628236818377610,110.627,120.627,0,0,318,0
1628236818377781,109.995,119.708,3576,1,318,2
1628236818378061,109.076,118.788,3566,1,318,2
