1626925549,12,2,3768,520.58,1128,2640,314,0
1626925550,12,2,3096,481.60,2333,763,258,0
1626925551,12,2,3084,447.53,2319,765,257,0
1626925553,12,2,3132,427.16,2340,792,261,0
1626925554,12,2,3072,414.30,2306,766,256,0
1626925555,12,2,3072,405.58,2237,835,256,0
1626925556,12,2,3096,399.23,1871,1225,258,0
1626925557,12,2,3072,394.45,1745,1327,256,0
1626925558,12,2,3084,390.67,1750,1334,257,0
1626925559,12,2,3132,387.63,2051,1081,261,0
1626925560,12,2,3024,385.21,1976,1048,252,0
1626925561,12,2,3084,383.09,2077,1007,257,0
1626925562,12,2,3084,381.34,2288,796,257,0
1626925563,12,2,3132,379.82,2289,843,261,0
1626925564,12,2,3072,378.49,2003,1069,256,0
1626925565,12,2,3084,377.33,1983,1101,257,0
1626925566,12,2,3024,376.32,1961,1063,252,0
1626925567,12,2,3072,375.40,1990,1082,256,0
1626925568,12,2,3084,374.61,2006,1078,257,0
1626925569,12,2,3072,373.90,2017,1055,256,0
1626925570,12,2,3084,373.24,2035,1049,257,0
1626925571,12,2,3132,372.62,2024,1108,261,0
1626925572,12,2,3072,372.05,1974,1098,256,0
1626925573,12,2,3024,371.56,1959,1065,252,0
1626925574,12,2,3120,371.10,2028,1092,260,0
1626925575,12,2,3036,370.67,1979,1057,253,0
1626925576,12,2,3132,370.27,2101,1031,261,0
1626925577,12,2,3072,369.87,2020,1052,256,0
1626925578,12,2,3096,369.50,2029,1067,258,0
1626925579,12,2,3024,369.17,1982,1042,252,0
1626925580,12,2,3084,368.90,1987,1097,257,0
1626925581,12,2,3072,368.59,2004,1068,256,0
1626925582,12,2,3084,368.34,2022,1062,257,0
1626925583,12,2,3072,368.09,2031,1041,256,0
1626925584,12,2,3096,367.87,2089,1007,258,0
1626925585,12,2,3072,367.63,2031,1041,256,0
1626925586,12,2,3084,367.41,2032,1052,257,0
1626925587,12,2,3072,367.22,1980,1092,256,0
1626925588,12,2,3132,367.04,2035,1097,261,0
1626925589,12,2,3024,366.84,2061,963,252,0
1626925590,12,2,3084,366.67,2348,736,257,0
1626925591,12,2,3096,366.52,2371,725,258,0
1626925592,12,2,3108,366.35,2358,750,259,0
1626925593,12,2,3144,366.20,2357,787,262,0
1626925594,12,2,3096,366.06,2324,772,258,0
1626925596,12,2,3072,365.93,2331,741,256,0
1626925597,12,2,3084,365.80,2369,715,257,0
1626925598,12,2,3084,365.67,2354,730,257,0
1626925599,12,2,3036,365.56,2302,734,253,0
1626925600,12,2,3084,365.44,2349,735,257,0
1626925601,12,2,3060,365.33,2325,735,255,0
1626925602,12,2,3120,365.22,2333,787,260,0
1626925603,12,2,3084,365.12,2347,737,257,0
1626925604,12,2,3084,365.02,2358,726,257,0
1626925605,12,2,3084,364.92,2382,702,257,0
1626925606,12,2,3024,364.84,2295,729,252,0
1626925607,12,2,3072,364.74,2342,730,256,0
1626925608,12,2,3120,364.65,2355,765,260,0
1626925609,12,2,3084,364.56,2322,762,257,0
1626925610,12,2,3084,364.47,2346,738,257,0
1626925611,12,2,3072,364.42,2346,726,256,0
1626925612,12,2,3084,364.34,2362,722,257,0
1626925613,12,2,3072,364.25,2339,733,256,0
1626925614,12,2,3096,364.20,2367,729,258,0
1626925615,12,2,3120,364.13,2308,812,260,0
1626925616,12,2,3024,364.06,2304,720,252,0
1626925617,12,2,3132,364.00,2369,763,261,0
1626925618,12,2,3036,363.93,2268,768,253,0
1626925619,12,2,3132,363.87,2368,764,261,0
1626925620,12,2,3084,363.81,2362,722,257,0
1626925621,12,2,3060,363.76,2270,790,255,0
